sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
303-031,303,"What is most needed there are restraints and rationality, as well as constructive efforts of the international community.   ",2022-02-23,positive,{},42,"['charhar', 'rationality', 'forum', 'constructive', 'examples', 'china', 'twig', 'theme', 'philosophy', 'farewell']"
303-032,303,China has no self-interest in the Ukraine issue.,2022-02-23,negative,"{'China': ('LOC', 1), 'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
303-033,303,It has always upheld a fair and responsible attitude and will decide its own position based on the merits of the matter itself.,2022-02-23,positive,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
303-034,303,"Although all parties have different views on the Ukraine crisis, the top priority now is to avoid any actions that could intensify tensions.",2022-02-23,negative,"{'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
303-035,303,The international community should reach such a consensus as soon as possible.,2022-02-23,neutral,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
303-036,303,The development of the Ukraine situation is the result of a series of complex factors.,2022-02-23,neutral,"{'Ukraine': ('LOC', 1)}",16,"['deteriorating', 'factors', 'boris', 'diplomatic', 'ukraine', 'stable', 'supermarket', 'revising', 'telegraph', 'deadline']"
303-037,303,"Now that it has come to the brink of a cliff, all parties should work together to pull it back.",2022-02-23,positive,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
304-000,304, Ukraine President Volodymyr Zelensky said on Tuesday that he expects no conflict with Russia.,2022-02-23,positive,"{'Ukraine': ('LOC', 1), 'Russia': ('LOC', 1), 'Volodymyr Zelensky': ('PER', 1)}",13,"['zelensky', 'confident', 'expects', 'governments', 'emergency', 'kiev', 'ukraine', 'lugansk', 'donetsk', 'zelenskiy']"
304-001,304,"""We believe that there will be no large-scale war against Ukraine, and there won't be a wide escalation from the side of Russia,"" Volodymyr Zelensky said, adding that Kiev stands ready to impose a martial law if there is aggression against Ukraine.",2022-02-23,neutral,"{'Ukraine': ('LOC', 2), 'Russia': ('LOC', 1), 'Kiev': ('LOC', 1), 'Volodymyr Zelensky': ('PER', 1)}",11,"['scale', 'provoked', 'martial', 'peacefully', 'constructive', 'impose', 'escalation', 'aggressive', 'diplomacy', 'measures']"
304-002,304,"Earlier in the day, Volodymyr Zelensky said that he was weighing a request from the foreign ministry to sever diplomatic ties with Russia.",2022-02-23,neutral,"{'Volodymyr Zelensky': ('PER', 1), 'Russia': ('LOC', 1)}",17,"['actions', 'georgian', 'interests', 'russo', 'obama', 'strait', 'safeguarding', 'secessionist', 'interference', 'zelensky']"
304-003,304,"Russia President Vladimir Putin on Monday signed two decrees recognizing ""the Lugansk (LPR)"" and ""the Donetsk (DPR)"" as independent and sovereign states.",2022-02-23,neutral,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Vladimir Putin': ('PER', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",15,"['decrees', 'sovereign', 'signed', 'dpr', 'lpr', 'donetsk', 'putin', 'vcgrussia', 'decree', 'xinhua']"
304-004,304,"At a ceremony held in the Kremlin, Vladimir Putin also inked the treaty of friendship, cooperation and mutual assistance between Russia and the LPR and the DPR respectively with the heads of the two ""republics,"" a Kremlin statement said.",2022-02-23,positive,"{'Kremlin': ('LOC', 2), 'Russia': ('LOC', 1), 'Vladimir Putin': ('PER', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",9,"['kremlin', 'republics', 'internationalizing', 'adoption', 'senators', 'hides', 'maliciously', 'treaty', 'intentions', 'federation']"
305-000,305, UK Prime Minister Boris Johnson announced on Tuesday a range of sanctions against Russia in response to the latest development in Ukraine.,2022-02-23,neutral,"{'UK': ('LOC', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Boris Johnson': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
305-001,305,"Boris Johnson told the House of Commons that Russia President Vladimir Putin had violated the Minsk agreements by recognizing the ""Lugansk"" and the ""Donetsk"" as independent and sovereign states.",2022-02-23,negative,"{'Boris Johnson': ('PER', 1), 'Vladimir Putin': ('PER', 1), 'House of Commons': ('ORG', 1), 'Russia': ('LOC', 1), 'Minsk': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1)}",19,"['commons', 'violated', 'bases', 'scheduled', 'lavrov', 'minsk', 'boris', 'sovereign', 'lugansk', 'donetsk']"
305-002,305,"Announcing the sanctions, Boris Johnson said that UK would sanction five Russia banks and three very high net worth individuals.",2022-02-23,positive,"{'Boris Johnson': ('PER', 1), 'UK': ('LOC', 1), 'Russia': ('LOC', 1)}",49,"['net', 'financing', 've', 'sanction', 'cut', 'banks', 'boris', 'sanctions', 'transport', 'foreign']"
305-003,305,"""Any assets they hold in the UK will be frozen, the individuals concerned will be banned from traveling here, and we will prohibit all UK individuals and entities from having any dealings with them,"" he said, adding that this is the ""first tranche, the first barrage, of what we are prepared to do alongside the US and the EU if the situation escalates still further.",2022-02-23,positive,"{'UK': ('LOC', 2), 'US': ('LOC', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
305-004,305,"""Russia has vowed to retaliate if new sanctions are imposed.",2022-02-23,negative,"{'Russia': ('LOC', 1)}",31,"['retaliate', 'imposed', 'sanctions', 'russia', 'rebuffing', 'deter', 'aggression', 'impose', 'blinken', 'antony']"
305-005,305,"Vladimir Putin said on Monday he was aware that the West was trying to ""blackmail"" Russia again with sanctions, but said he believed that sanctions would continue just because Russia exists, regardless of the situation in Ukraine.",2022-02-23,neutral,"{'Vladimir Putin': ('PER', 1), 'West': ('LOC', 1), 'Russia': ('LOC', 2), 'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
305-006,305,Boris Johnson said UK would not give up on seeking a diplomatic resolution to the situation in Ukraine.,2022-02-23,neutral,"{'Boris Johnson': ('PER', 1), 'UK': ('LOC', 1), 'Ukraine': ('LOC', 1)}",16,"['deteriorating', 'factors', 'boris', 'diplomatic', 'ukraine', 'stable', 'supermarket', 'revising', 'telegraph', 'deadline']"
306-000,306," The chief of the NATO (NATO) has urged Russia to ""choose the path of diplomacy"" in the conflict with Ukraine.",2022-02-23,negative,"{'NATO': ('ORG', 2), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
306-001,306,"""This is the most dangerous moment in EU security for a generation,"" NATO Secretary General Jens Stoltenberg said at the conclusion of an extraordinary meeting of the NATO-Ukraine Commission here on Tuesday.",2022-02-23,negative,"{'EU': ('ORG', 1), 'NATO - Ukraine Commission': ('ORG', 2), 'Jens Stoltenberg': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
306-002,306,"""EU and North US continue to stand strong together in NATO, committed to defend and protect each other,"" he said.",2022-02-23,positive,"{'EU': ('ORG', 1), 'NATO': ('ORG', 1), 'North US': ('LOC', 1)}",22,"['defend', 'protect', 'stand', 'treaties', 'cooperative', 'establish', 'communiqu', 'relationship', 'nato', 'eu']"
306-003,306,He said NATO put its Response Force on higher readiness several weeks ago and has 100 jets on high alert and 120 ships at sea.,2022-02-23,positive,"{'NATO': ('ORG', 1), 'Response Force': ('ORG', 1)}",50,"['jets', 'ships', 'readiness', 'alert', 'sea', 'force', 'nato', 'reinforcements', 'ministers', 'meeting']"
306-004,306,"However, he stressed that it was not late to choose the path of diplomacy rather than attack as he called on Russia to engage in talks to find a political solution to the conflict.",2022-02-23,negative,"{'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
306-005,306,He welcomed the economic sanctions announced by many NATO allies and the decision by the Germany government that it cannot certify the Nord Stream 2 pipeline.,2022-02-23,positive,"{'NATO': ('ORG', 1), 'Germany': ('LOC', 1), 'Nord Stream 2': ('MISC', 1)}",37,"['germany', 'nord', 'pipeline', 'allies', 'pacific', 'geopolitical', 'taiwan', 'sanctions', 'nato', 'eu']"
306-006,306,Stoltenberg also said that Russia forces continue to prepare for a potential attack on Ukraine after Moscow recognized two separatist regions as independent.,2022-02-23,negative,"{'Stoltenberg': ('PER', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Moscow': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
306-007,306,"Russia President Vladimir Putin on Monday signed two decrees recognizing the ""Lugansk (LPR)"" and the ""Donetsk (DPR)"" as independent and sovereign states.",2022-02-23,neutral,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Vladimir Putin': ('PER', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",15,"['decrees', 'sovereign', 'signed', 'dpr', 'lpr', 'donetsk', 'putin', 'vcgrussia', 'decree', 'xinhua']"
306-008,306,"The EU security crisis was caused by NATO's eastward expansion, which has led to the loss of mutual trust, Vladimir Putin said on Monday.",2022-02-23,negative,"{'EU': ('ORG', 1), 'NATO': ('ORG', 1), 'Vladimir Putin': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
306-009,306,"He said it was just for NATO to accept Ukraine as a member state and then build facilities on its territory, which would dramatically raise the level of military threats to Russia.",2022-02-23,negative,"{'NATO': ('ORG', 1), 'Ukraine': ('LOC', 1), 'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-000,307," The EU (EU) is ready to take further action against Russia if it continues to escalate the crisis, EU Commission President Ursula von der Leyen warned here on Tuesday.",2022-02-23,negative,"{'EU': ('ORG', 2), 'EU Commission': ('ORG', 3), 'Russia': ('LOC', 1), 'Ursula von der Leyen': ('PER', 1)}",25,"['refused', 'ursula', 'proclaimed', 'eu', 'status', 'action', 'der', 'pharma', 'disbursement', 'lifted']"
307-001,307,"In a statement, von der Leyen said EU member states had given their political consent to a new package of sanctions against Russia following its recognition of the independence of the Ukraine regions of Donetsk and Luhansk.",2022-02-23,positive,"{'von der Leyen': ('PER', 1), 'EU': ('ORG', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Luhansk': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-002,307,"The package contains a number of ""calibrated measures"" targeting banks that finance the Russia military apparatus and contribute to the destabilization of Ukraine.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1)}",41,"['calibrated', 'destabilization', 'manipulation', 'targeting', 'banks', 'dpp', 'ukraine', 'spfs', 'alexei', 'traced']"
307-003,307,"It also bans trade between the two breakaway regions and the EU, as it did with Crimea in 2014, and limits the Russia government's ability to raise capital on the EU's financial markets.",2022-02-23,positive,"{'EU': ('ORG', 2), 'Crimea': ('LOC', 1), 'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-004,307,"Russia President Vladimir Putin on Monday evening signed decrees recognizing the independence of two self-proclaimed regions in eastern Ukraine's Donbass as ""the Lugansk (LPR)"" and ""the Donetsk (DPR).""Russia has done everything to preserve the territorial integrity of Ukraine by fighting for the implementation of 2015 Minsk agreement, but all the efforts ended up in vain, Vladimir Putin said on Monday.",2022-02-23,negative,"{'Russia': ('LOC', 2), 'Ukraine': ('LOC', 2), 'Donbass': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Minsk': ('LOC', 1), 'Vladimir Putin': ('PER', 2), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",33,"['integrity', 'inconsistent', 'donbass', 'implementation', 'charter', 'agreement', 'sovereignty', 'minsk', 'principles', 'decrees']"
307-005,307,"The security crisis occurred due to NATO's eastward expansion, which has led to the loss of mutual trust with Russia, he noted.",2022-02-23,negative,"{'NATO': ('ORG', 1), 'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-006,307,"According to Josep Borrell, EU's High Representative for Foreign Affairs and Security Policy, the package comprises sanctions against 351 members of the Russia State Duma (lower house of the country's Federal Assembly) who voted to recognize the two regions.",2022-02-23,positive,"{'Josep Borrell': ('PER', 1), 'EU': ('ORG', 1), 'State Duma': ('ORG', 1), 'Federal Assembly': ('ORG', 1), 'Russia': ('LOC', 1)}",53,"['comprises', 'representative', 'duma', 'lower', 'package', 'policy', 'kiev', 'independence', 'regions', 'donetsk']"
307-007,307,"The EU will also ""target 27 individuals and entities who are playing a role in undermining or threatening Ukraine's territorial integrity, sovereignty and independence,"" he said.",2022-02-23,negative,"{'EU': ('ORG', 1), 'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-008,307,"Furthermore, the sanctions aim to target the Russia state's ability to access the EU's capital and financial markets and services.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-009,307,"""If",2022-02-23,neutral,{},31,"['retaliate', 'imposed', 'sanctions', 'russia', 'rebuffing', 'deter', 'aggression', 'impose', 'blinken', 'antony']"
307-010,307,"Russia continues to escalate this crisis that it has created, we are ready to take further action in response,"" von der Leyen said.",2022-02-23,negative,"{'Russia': ('LOC', 1), 'von der Leyen': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-011,307,"On the controversial Russia-Germany Nord Stream 2 gas pipeline, von der Leyen said she believed that the Germany government was ""absolutely right"" to stop the project, which must be assessed in light of the security of energy supply for all of EU.",2022-02-23,positive,"{'Russia': ('MISC', 1), 'Nord Stream 2': ('MISC', 1), 'Germany': ('LOC', 2), 'von der Leyen': ('PER', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-012,307,"""This crisis shows that EU is still too dependent on Russia gas.",2022-02-23,negative,"{'EU': ('ORG', 1), 'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-013,307,We have to diversify our suppliers and massively invest in renewables.,2022-02-23,neutral,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-014,307,"This is a strategic investment in our energy independence,"" she said.",2022-02-23,positive,{},43,"['dmytro', 'kuleba', 'briefing', 'lavrov', 'blinken', 'energy', 'strategic', 'ukraine', 'split', 'orthodox']"
307-015,307,The conflict in eastern Ukraine began in April 2014 with fightings between the Ukraine government troops and local armed groups who seized several towns.,2022-02-23,negative,"{'Ukraine': ('LOC', 2)}",39,"['pervade', 'societies', 'polarization', 'inequality', 'pandemic', 'conflict', 'troops', 'geopolitical', 'tensions', 'ukraine']"
307-016,307,"With the mediation of the global community, the two sides in Belarus' capital of Minsk reached ceasefire agreements in September 2014 and February 2015 respectively.",2022-02-23,positive,"{'Belarus': ('LOC', 1), 'Minsk': ('LOC', 1)}",20,"['veb', 'ceasefire', 'mediation', 'berlin', 'bank', 'belarus', 'nord', 'pipeline', 'agreements', 'minsk']"
307-017,307,Russia has been seeking NATO's guarantee to halt eastward expansion.,2022-02-23,positive,"{'Russia': ('LOC', 1), 'NATO': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-018,307,"However, U.S. President Joe Biden's administration took a hard line against Russia, supporting Ukraine's efforts to join the U.S.-led military alliance and increasing its military assistance to Ukraine, which has re-escalated tensions in the region.",2022-02-23,positive,"{'U': ('LOC', 2), 'S': ('LOC', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 2), 'Joe Biden': ('PER', 1), 'S.': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
307-019,307,"The situation in eastern Ukraine has been getting worse since Feb. 17, as the Ukraine government and local armed groups blamed each other for launching aggressive bombards.",2022-02-23,negative,"{'Ukraine': ('LOC', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
308-000,308," Russia, or the upper house of parliament, on Tuesday approved Russia President Vladimir Putin's request for the use of military abroad.",2022-02-23,positive,"{'Russia': ('LOC', 2), 'Vladimir Putin': ('PER', 1)}",44,"['banning', 'executive', 'abide', 'approved', 'commitments', 'biden', 'intention', 'moscow', 'signed', 'lugansk']"
308-001,308,"""Senators unanimously supported the adoption of the relevant Resolution,"" said a statement published on the website of the Federation Council.",2022-02-23,positive,"{'Resolution': ('MISC', 1), 'Federation Council': ('ORG', 1)}",9,"['kremlin', 'republics', 'internationalizing', 'adoption', 'senators', 'hides', 'maliciously', 'treaty', 'intentions', 'federation']"
308-002,308,"Vladimir Putin on Tuesday submitted a proposal that the Federation Council approve a resolution authorizing the use of the Armed Forces of Russia abroad on the basis of the generally accepted principles and norms of international law, according to the Kremlin.",2022-02-23,positive,"{'Vladimir Putin': ('PER', 1), 'Federation Council': ('ORG', 1), 'Armed Forces of': ('ORG', 1), 'Russia': ('LOC', 1), 'Kremlin': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
308-003,308,"Earlier in the day, Russia's State Duma, the lower house of parliament, ratified the treaties on friendship, cooperation and mutual assistance with ""the Lugansk (LPR)"" and ""the Donetsk (DPR)"" during a plenary session.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'State Duma': ('ORG', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",35,"['interconnected', 'disruptions', 'collective', 'duma', 'parliament', 'treaties', 'friendship', 'lpr', 'cooperation', 'donetsk']"
308-004,308,"Vladimir Putin inked the treaties on Monday, together with the heads of the LPR and DPR.",2022-02-23,neutral,"{'Vladimir Putin': ('PER', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",22,"['defend', 'protect', 'stand', 'treaties', 'cooperative', 'establish', 'communiqu', 'relationship', 'nato', 'eu']"
308-005,308,The president also signed two decrees recognizing the LPR and the DPR as independent and sovereign states on Monday.,2022-02-23,neutral,"{'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
308-006,308,Ukraine President Volodymyr Zelensky said early Tuesday that Kiev has been urging the international community to hold emergency talks over Russia's decision on the status of Donetsk and Lugansk regions in eastern Ukraine.,2022-02-23,negative,"{'Ukraine': ('LOC', 2), 'Kiev': ('LOC', 1), 'Russia': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Volodymyr Zelensky': ('PER', 1)}",13,"['zelensky', 'confident', 'expects', 'governments', 'emergency', 'kiev', 'ukraine', 'lugansk', 'donetsk', 'zelenskiy']"
309-000,309," U.S. President Joe Biden on Tuesday announced ""the first tranche"" of sanctions against Russia after Moscow deployed troops in the Lugansk and Donetsk regions.",2022-02-23,neutral,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Russia': ('LOC', 1), 'Moscow': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Joe Biden': ('PER', 1)}",21,"['balance', 'dinggangchina', 'tranche', 'troops', 'moscow', 'lugansk', 'donetsk', 'biden', 'sanctions', 'hilaria']"
309-001,309,"Russia President Vladimir Putin on Monday signed two decrees, recognizing ""the Lugansk"" and ""the Donetsk"" as ""independent and sovereign"" states, and later ordered troops to enter the regions to conduct peacekeeping operations.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Vladimir Putin': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
309-002,309,Lugansk and Donetsk declared independence following a vote during the height of armed conflict with Kiev in 2014.,2022-02-23,negative,"{'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Kiev': ('LOC', 1)}",53,"['comprises', 'representative', 'duma', 'lower', 'package', 'policy', 'kiev', 'independence', 'regions', 'donetsk']"
309-003,309,Ukraine refused to recognize their self-proclaimed status.,2022-02-23,negative,"{'Ukraine': ('LOC', 1)}",25,"['refused', 'ursula', 'proclaimed', 'eu', 'status', 'action', 'der', 'pharma', 'disbursement', 'lifted']"
309-004,309,"Calling Russia's move ""the beginning of a Russia invasion of Ukraine,"" Joe Biden said in remarks delivered from the White House that his administration will impose sanctions on two Russia financial institutions - the VEB and the country's military bank -- as well as on Russia's sovereign debt and three individuals.",2022-02-23,negative,"{'Russia': ('LOC', 4), 'Ukraine': ('LOC', 1), 'White House': ('LOC', 1), 'Joe Biden': ('PER', 1), 'VEB': ('ORG', 1)}",20,"['veb', 'ceasefire', 'mediation', 'berlin', 'bank', 'belarus', 'nord', 'pipeline', 'agreements', 'minsk']"
309-005,309,"He explained that the measure ""means we've cut off Russia's government from West financing.",2022-02-23,negative,"{'Russia': ('LOC', 1), 'West': ('LOC', 1)}",49,"['net', 'financing', 've', 'sanction', 'cut', 'banks', 'boris', 'sanctions', 'transport', 'foreign']"
309-006,309,It can no longer raise money from the West and cannot trade in its new debt on our markets or EU markets either.,2022-02-23,negative,"{'West': ('LOC', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
309-007,309,"""Joe Biden also mentioned the suspension of the Nord Stream 2 natural gas pipeline project between Russia and Germany, which Berlin announced earlier in the day.",2022-02-23,positive,"{'Joe Biden': ('PER', 1), 'Nord Stream 2': ('MISC', 1), 'Russia': ('LOC', 1), 'Germany': ('LOC', 1), 'Berlin': ('LOC', 1)}",20,"['veb', 'ceasefire', 'mediation', 'berlin', 'bank', 'belarus', 'nord', 'pipeline', 'agreements', 'minsk']"
309-008,309,"Additional sanctions will be followed if the situation escalates, he said.",2022-02-23,neutral,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
309-009,309,"The president also announced movements of U.S. troops to the three Baltic states of Estonia, Latvia and Lithuania, all of which are members of the NATO (NATO) and share borders with Russia.",2022-02-23,positive,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Estonia': ('LOC', 1), 'Latvia': ('LOC', 1), 'Lithuania': ('LOC', 1), 'Russia': ('LOC', 1), 'Baltic': ('MISC', 1), 'NATO': ('ORG', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
309-010,309,"Joe Biden said that the US has ""no intention of fighting Russia"" but will ""abide by"" its commitments to NATO.Following Moscow's recognition of Lugansk and Donetsk, Joe Biden signed an executive order on Monday banning US from doing businesses in the two regions.",2022-02-23,positive,"{'Joe Biden': ('PER', 2), 'US': ('LOC', 2), 'Russia': ('LOC', 1), 'Moscow': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'NATO': ('ORG', 1)}",44,"['banning', 'executive', 'abide', 'approved', 'commitments', 'biden', 'intention', 'moscow', 'signed', 'lugansk']"
309-011,309,"On Tuesday, U.S. Secretary of State Antony Blinken called off a meeting with Russia Foreign Minister Sergey Lavrov scheduled for Thursday.",2022-02-23,neutral,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Russia': ('LOC', 1), 'Antony Blinken': ('PER', 1), 'Sergey Lavrov': ('PER', 1)}",19,"['commons', 'violated', 'bases', 'scheduled', 'lavrov', 'minsk', 'boris', 'sovereign', 'lugansk', 'donetsk']"
309-012,309,"During a joint press briefing at the State Department with Ukraine Foreign Minister Dmytro Kuleba, Antony Blinken said it makes little sense to hold a meeting with Lavrov following the Russia moves.",2022-02-23,neutral,"{'State Department': ('ORG', 1), 'Ukraine': ('LOC', 1), 'Russia': ('LOC', 1), 'Dmytro Kuleba': ('PER', 1), 'Antony Blinken': ('PER', 1), 'Lavrov': ('PER', 1)}",43,"['dmytro', 'kuleba', 'briefing', 'lavrov', 'blinken', 'energy', 'strategic', 'ukraine', 'split', 'orthodox']"
310-000,310,"The secessionist DPP authority's so-called ""sympathy"" for Ukraine's situation is 'self-serving,' Ma Xiaoguang, spokesperson for the Taiwan Affairs Office of the State Council, commented on Wednesday.",2022-02-23,positive,"{'DPP': ('ORG', 1), 'Taiwan Affairs Office': ('ORG', 1), 'State Council': ('ORG', 1), 'Ukraine': ('LOC', 1), 'Ma Xiaoguang': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
310-001,310,"The DPP authority has been playing along the US and West rhetoric and exploiting the Ukraine issue to maliciously hype the so-called ""military coercion"" from the China mainland, behind which hides their evil intentions of ""internationalizing"" the Taiwan question and inciting ""anti-China"" sentiments on the island, Ma said.",2022-02-23,negative,"{'DPP': ('ORG', 1), 'US': ('LOC', 1), 'West': ('LOC', 1), 'Ukraine': ('LOC', 1), 'China': ('LOC', 2), 'Taiwan': ('LOC', 1), 'anti': ('MISC', 1), 'Ma': ('PER', 1)}",9,"['kremlin', 'republics', 'internationalizing', 'adoption', 'senators', 'hides', 'maliciously', 'treaty', 'intentions', 'federation']"
310-002,310,Ma said it is entirely a political manipulation by the DPP for its own selfish interests.,2022-02-23,negative,"{'Ma': ('PER', 1), 'DPP': ('ORG', 1)}",41,"['calibrated', 'destabilization', 'manipulation', 'targeting', 'banks', 'dpp', 'ukraine', 'spfs', 'alexei', 'traced']"
310-003,310,"The spokesperson reiterated that the island of Taiwan is an inalienable part of China, and that the Taiwan question is purely China's domestic affair.",2022-02-23,neutral,"{'Taiwan': ('LOC', 2), 'China': ('LOC', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
310-004,310,Ma stressed that the DPP authority and the secessionists on the island colliding with external forces are the root cause of the tension across the Taiwan Straits.,2022-02-23,negative,"{'Ma': ('PER', 1), 'DPP': ('ORG', 1), 'Taiwan Straits': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
